relative_path,source_url,license,sha256
"filled/arrow-move-left.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-move-left.svg","MIT","7b7270637d0752cc2fbcc7a3959e027074f94ed844929860ca22483ae9138cec"
"filled/arrow-move-right.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-move-right.svg","MIT","24e7bc3214970364337f1528f569279667cca2c3f8175758a9536e0589990568"
"filled/arrow-move-up.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-move-up.svg","MIT","6b4c4374fdfc97e5fd9617d9301fa0323cc277f066fb105a19f6ca9f684e0fc2"
"filled/arrow-right-circle.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-right-circle.svg","MIT","d578e8e239898a66c97f8d0b31c1dba6cc695f4c57c3e192fbd3b5d03e9c13f6"
"filled/arrow-right-rhombus.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-right-rhombus.svg","MIT","ce40198055e9ac5d968f0549d1a6096f0c62b681261bf4b37bafd3bf3e1232f0"
"filled/arrow-right-square.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-right-square.svg","MIT","31210f0de55de031c9083378f5fb9126806ec8805b2d393b87fb90d684702483"
"filled/arrow-up-circle.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-up-circle.svg","MIT","b626f576c8a239c024f9cdf6b7562cffd41f2441127f5a7ca9e50d37d8b31799"
"filled/arrow-up-rhombus.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-up-rhombus.svg","MIT","28d2bc5903781bcbbfc80b9d8d418022b5d4352cd8c12c3360894913bf43904a"
"filled/arrow-up-square.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/arrow-up-square.svg","MIT","0f050aea41bd8193d557df4b1e4124765a2cd022f76047035182e9d92d91cadb"
"filled/artboard.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/artboard.svg","MIT","76491f391608a3afeac8c57d02d028780cc28e374c4483a39841bdaf4c815b0a"
"filled/article.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/article.svg","MIT","5e14cd85d2d27891866f801eeb6cf2701dc6c1be154d5a775ffb1d91435ca217"
"filled/aspect-ratio.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/aspect-ratio.svg","MIT","1f46fe656c4855dee43512c3511ab1fc88b19c51eaa27c6c01c69f03efdae88b"
"filled/assembly.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/assembly.svg","MIT","a913beb2298c524ce0acdc45cb572db407dec79f704fa79f4a1050c98c4e49a8"
"filled/asset.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/asset.svg","MIT","b3e63e882cd2e83f48a0cf0c0b9cf692a979ad27a9ef9b06f45ef7236c04ccde"
"filled/atom-2.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/atom-2.svg","MIT","b3b815d632a341ca4bece17476fb464d77ee30ee190c9e9c20dc052a66cecdec"
"filled/automatic-gearbox.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/automatic-gearbox.svg","MIT","b8501502cd5a9d807a187e21083ccbfd84fbc6aa3c93ad96fd1e1a01a694e3e5"
"filled/award.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/award.svg","MIT","f02377dec58543df24d9062fb5a1d2cebdc9e84f6b49108f25c2540afa909ad9"
"filled/baby-carriage.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/baby-carriage.svg","MIT","5e03edb737b913d4088f340a7326b408ab8461a2608f2635d41247e95299dd47"
"filled/backspace.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/backspace.svg","MIT","b49bfb05d50010e4a2bf6cad8a051ae6124c230ffa6216443ea37dc7257eaa28"
"filled/badge-3d.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-3d.svg","MIT","b601c12ab8f48d11819f60206c4655116b40a5e96edfe4ff9d202e1a78185e58"
